label,smile1,smile2
1,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,CC(=O)Oc1ccccc1C(=O)O
1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C([O-])CCCO.[Na+]
0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O
0,CC(C)=CCC[N@H+](C)[C@@H]1CC=C(C)CC1,CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1
0,O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
0,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)CCC[C@@H](N)C(=O)O)[C@H]2SC1
0,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,CCOCCP(CCOCC)CCP(CCOCC)CCOCC
1,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,O=C(OC[C@H](O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
0,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12
0,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
1,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,c1ccc2c(CC3=NCCN3)cccc2c1
1,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4
1,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
0,COC(=O)c1c(O)cccc1OC/C=C/c1cccc(-c2onc(C(=O)O)c2CO)c1,NC(=[NH2+])NCCCO
0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CC1(C)CC(O)CC(C)(C)N1[O]
1,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
1,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
0,O=C(NCc1ccccn1)c1ccc(Oc2ccccc2)cc1,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
1,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,Cc1ncc(COP(=O)(O)O)c(C/N=C(\C=C\OCCN)C(=O)O)c1O
0,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
1,CC(=O)[O-].CC(=O)[O-].[Ca+2],O=C([O-])[O-].[Ca+2]
1,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,O=C(O)CC(O)(CC(=O)O)C(=O)O
1,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12
1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21
0,CN=C(O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
0,NC(=O)C[C@@H](N)C(=O)O,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
1,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O
0,O=S(=O)([O-])[O-].[Mg+2],O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)COP(=O)(O)O
1,Clc1ccc2nsnc2c1NC1=NCCN1,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
1,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,O=C([O-])CCCO.[Na+]
0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,CC(O)=NC(O)=N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O
0,CCCS(=O)(=O)N1N=Cc2sc(C)cc2B1O,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1
0,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
1,NC[C@H](O)c1ccc(O)c(O)c1,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,[K+].[O-][Cl+3]([O-])([O-])[O-]
1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,O=C1C=Cc2c1cccc2[N+](=O)[O-]
0,NS(=O)(=O)Cc1noc2ccccc12,COCCOc1cc(Cn2c(C(=O)O)c(-c3ccc(C(C)(C)C)cc3)c3ccccc32)cc(OCCOC)c1
1,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
0,COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,CNCc1ccccc1-c1cccs1
0,CCC(=O)c1ccc(F)c([C@@H]2C[C@@H]2NC(=O)Nc2ccc(Br)cn2)c1O,O=C1N=C(O)CC[C@@]1(c1ccccc1)C1CCN(Cc2ccccc2)CC1
1,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(O)=NS(=O)(=O)C5CC5)N=C(O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
1,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1
1,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,CCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
1,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
0,O=P(O)(O)C(O)(COc1cccc(-c2cccc(-c3ccccc3)c2)c1)P(=O)(O)O,CC(C)(C)c1c/c(=N\C(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)[nH]1
1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
1,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
0,C=CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1,Oc1nc(Br)nc2[nH]cnc12
0,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1ccccc1,O[C@H](CCCl)c1ccccc1
1,CC(=O)Nc1ccc(O)cc1,CC(C)(N)Cc1ccc(Cl)cc1
1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,FC(F)(F)C(Cl)Br
1,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,CN1CCN2c3ccccc3Cc3ccccc3C2C1
0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,NC(=O)c1cn([C@@H](CO)CCn2ccc3ccc(NC(=O)NCc4ccccc4)cc32)cn1
1,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,CCCCC1(CC)C(=O)NC(=O)NC1=O
1,CN(C)CCC=C1c2ccccc2CCc2ccccc21,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
1,CCCCC1(CC)C(=O)NC(=O)NC1=O,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
0,CC1=C(C(=O)Nc2ccccc2)SCCO1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2
1,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,CC(=O)Oc1ccccc1C(=O)O
1,NCC1(CC(=O)O)CCCCC1,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
1,CC(C)(N)Cc1ccccc1,Cn1c(=O)c2[nH]cnc2n(C)c1=O
1,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
0,O=[P@@]1(N(CCCl)CCCl)N[C@@H](SCCS(=O)(=O)O)CCO1,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1
1,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
0,OCC(F)(F)F,CN(C(=O)CCN1Cc2cc(C(=O)c3ccccc3)ccc2N=C1N)C1CCCCC1
0,O=C(O)CCc1c[nH]c2ccccc12,COc1cc(C)nc(-n2nc(C)cc2OC)n1
1,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
0,[133Xe],N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OP(=O)(O)O)c(O)n1
1,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,NNCCc1ccccc1
0,CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1
1,CN(C)CCCN1c2ccccc2CCc2ccccc21,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
0,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,Cc1cc2nc[nH]c2cc1C
1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
0,O=C(Nc1ccccc1Oc1ccc(C(=O)O)c(C(=O)O)c1)c1cccc([N+](=O)[O-])c1,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
1,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
0,N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O,CCC(=O)N(c1ccccc1)C1(c2ccccc2)CCN(CCc2ccccc2)CC1
0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Cc1cc(=NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)[nH]o1
0,CCc1cnn2c(NCc3cnc(N)nc3)cc(-c3c(F)cccc3F)nc12,CC[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
0,N[C@@H](C[SeH](=O)=O)C(=O)O,CCN(CC)C(=S)S
0,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(OP(=O)(O)O)ncnc32)[C@H](O)[C@@H]1O,O=C(O)Cc1ccc([N+](=O)[O-])cc1
0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,C=C(O)c1c(C)c2n3c1C=c1c(C)c(C(C)=O)c4n1[Fe]31n3c(c(C)c(CCC(=O)O)c3C=c3c(CCC(=O)O)c(C)c(n31)=C2)C=4
1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
1,CC(C)(N)Cc1ccccc1,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
0,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1,O=C(O)C(=O)Nc1ccc(I)cc1C(=O)O
1,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CCO
1,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
0,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1
0,COc1cc(-c2cc(C)cc(C)c2)cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)c1,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1
1,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
1,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
1,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
0,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
0,O=[N+]([O-])c1nccn1CC(O)=NCCO,CCCCC(O)CO
0,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,CC(O)=N[C@@H]1[C@@H](O)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
1,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
0,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(SP(=O)(O)O)nc[nH+]c32)[C@H](O)[C@@H]1O
1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5
0,CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)NP(=O)(O)OP(=O)(O)O)O1
1,CC[C@@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1
1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
0,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O1,N[C@@H](CCCC=O)C(=O)O
1,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O
1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,O=C(CCCCCCC(=O)Nc1ccccc1)NO
0,CCC(NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,COc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1
1,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
1,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
0,CCC(CC)NC(=O)C[C@@H](C(N)=O)C(C)(C)C,C[C@H]1O[C@@H](n2cc(I)c3c(N)ncnc32)[C@H](O)[C@@H]1O
0,NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
0,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,CNc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12
1,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
1,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
1,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
1,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
1,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
0,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,CC(O)=Nc1c(I)c(C(=O)O)c(I)c(C(O)=NCCO)c1I
1,CN(C)CCC=C1c2ccccc2CCc2ccccc21,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
1,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
1,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12
0,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,N[C@H](CO)Cc1c[nH]c2ccccc12
0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,NCC1=N[C@@H](CC2C=CC(=O)C=C2)C(=O)N1CC=O
0,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
1,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O
1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
0,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1
